"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"851195790878019585","","","2017-04-09 22:11:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @safaribot: People dig ""Introduction to Machine Learning with Python"" on @safari https://t.co/dMuzbsl9kq https://t.co/COUSuDyUcr","851193152472047616","1911470473","2017-04-09 22:00:36 +0000","https://www.safaribooksonline.com/library/view/introduction-to-machine/9781449369880/?utm_source=twitter.com&utm_medium=social&utm_campaign=safaribot,https://twitter.com/safaribot/status/851193152472047616/photo/1,https://www.safaribooksonline.com/library/view/introduction-to-machine/9781449369880/?utm_source=twitter.com&utm_medium=social&utm_campaign=safaribot,https://twitter.com/safaribot/status/851193152472047616/photo/1"
"850800620348989444","","","2017-04-08 20:00:49 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Unity 5.x by Example #PacktPublishing https://t.co/ZaBD4Ro8A3 #GameDevelopment","","","","https://www.safaribooksonline.com/library/view/unity-5x-by/9781787289895/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800606117679104","","","2017-04-08 20:00:46 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","PowerShell: Automating Administrative Tasks #PacktPublishing https://t.co/T3uM4jBjaB #WindowsPowerShell","","","","https://www.safaribooksonline.com/library/view/powershell-automating-administrative/9781787123755/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800592381292544","","","2017-04-08 20:00:42 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Learning React.js Scalable and High-Performance Apps #PacktPublishing https://t.co/drfgX63TYD #React","","","","https://www.safaribooksonline.com/library/view/learning-reactjs-scalable/9781787285873/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800578204532736","","","2017-04-08 20:00:39 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Programming on MicroPython, 1st Edition #OReillyMedia https://t.co/dKqRIzi7PA #SoftwareDevelopment","","","","https://www.safaribooksonline.com/library/view/programming-on-micropython/9781491972724/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800564543692800","","","2017-04-08 20:00:36 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Flask: Building Python Web Services #PacktPublishing https://t.co/E0K6cGf6p0 #Python","","","","https://www.safaribooksonline.com/library/view/flask-building-python/9781787288225/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800550383722496","","","2017-04-08 20:00:32 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Getting Started with Python Web Scraping #PacktPublishing https://t.co/1UyS28UAbq #Python","","","","https://www.safaribooksonline.com/library/view/getting-started-with/9781787283244/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800536324415488","","","2017-04-08 20:00:29 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Turning Spreadsheets into Corporate Data #TechnicsPublications https://t.co/y5WNtH3OXc #Analytics","","","","https://www.safaribooksonline.com/library/view/turning-spreadsheets-into/9781634622288/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800522613235712","","","2017-04-08 20:00:26 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Principles of Power Integrity for PDN DesignSimplified #PrenticeHall https://t.co/j9KiVuLwyA #Engineering","","","","https://www.safaribooksonline.com/library/view/principles-of-power/9780132735568/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800508969246720","","","2017-04-08 20:00:23 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Handbook of Research on Machine Learning Innovations and Trends #IGIGlobal https://t.co/oCkMzpVqaD #Education","","","","https://www.safaribooksonline.com/library/view/handbook-of-research/9781522522294/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800495270608896","","","2017-04-08 20:00:19 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Machine Learning Using Python #TechnicsPublications https://t.co/Jq4RzhdOvh #Python","","","","https://www.safaribooksonline.com/library/view/machine-learning-using/9781634622318/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800481429368832","","","2017-04-08 20:00:16 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Microsoft Dynamics NAV #PacktPublishing https://t.co/kXJMdLMvNC #MicrosoftDynamics","","","","https://www.safaribooksonline.com/library/view/microsoft-dynamics-nav/9781788298704/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800467777011712","","","2017-04-08 20:00:13 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Python Parallel Programming Solutions #PacktPublishing https://t.co/EcHbKmUwS7 #Python","","","","https://www.safaribooksonline.com/library/view/python-parallel-programming/9781787280496/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800453952479232","","","2017-04-08 20:00:09 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Modern Python LiveLessons: Big Ideas and Little Code in Python #AddisonWesleyProfessional https://t.co/9LBC5AcBAg #Python","","","","https://www.safaribooksonline.com/library/view/modern-python-livelessons/9780134743400/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850800439754768384","","","2017-04-08 20:00:06 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Digital Tools and Solutions for Inquiry-Based STEM Learning #IGIGlobal https://t.co/4EUordwflc #Education","","","","https://www.safaribooksonline.com/library/view/digital-tools-and/9781522525257/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850438151948484608","","","2017-04-07 20:00:30 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Applying the Flipped Classroom Model to English Language Arts Education #IGIGlobal https://t.co/OvKTFrkA28 #Education","","","","https://www.safaribooksonline.com/library/view/applying-the-flipped/9781522522423/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850438138098876416","","","2017-04-07 20:00:27 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","The Internet of Things in the Modern Business Environment #IGIGlobal https://t.co/tk10cJJAKw #Analytics","","","","https://www.safaribooksonline.com/library/view/the-internet-of/9781522521044/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850438124123463680","","","2017-04-07 20:00:23 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Learning React.js with Flux #PacktPublishing https://t.co/RRISeSovpm #React","","","","https://www.safaribooksonline.com/library/view/learning-reactjs-with/9781787284449/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850438110114480128","","","2017-04-07 20:00:20 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Learning Full Stack Development #PacktPublishing https://t.co/XvqhAKBVWa #Node.js","","","","https://www.safaribooksonline.com/library/view/learning-full-stack/9781787127616/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850438096172732416","","","2017-04-07 20:00:17 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Getting Started With Julia #PacktPublishing https://t.co/aWuYmi7E8k #Python","","","","https://www.safaribooksonline.com/library/view/getting-started-with/9781786462978/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850438081933070337","","","2017-04-07 20:00:13 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Practical Packet Analysis, 3rd Edition #NoStarchPress https://t.co/N21i4CvMnn #ComputerNetworking","","","","https://www.safaribooksonline.com/library/view/practical-packet-analysis/9781492020356/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850438067856957441","","","2017-04-07 20:00:10 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Handbook of Research on Global Enterprise Operations and Opportunities #IGIGlobal https://t.co/HYKh6vTXmb #Education","","","","https://www.safaribooksonline.com/library/view/handbook-of-research/9781522522454/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850438053726273536","","","2017-04-07 20:00:07 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Angular 2 Solutions - Intermediate Concepts #PacktPublishing https://t.co/e8L7UY8mZg #AngularJS","","","","https://www.safaribooksonline.com/library/view/angular-2-solutions/9781787120853/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076218191863809","","","2017-04-06 20:02:18 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Arduino Playground, 1st Edition #NoStarchPress https://t.co/ohvTnLJvY5 #Arduino","","","","https://www.safaribooksonline.com/library/view/arduino-playground-1st/9781492020363/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076204514156544","","","2017-04-06 20:02:15 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Everyday Data Structures #PacktPublishing https://t.co/Wr1C2zwr9f #C","","","","https://www.safaribooksonline.com/library/view/everyday-data-structures/9781787121041/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076190710800384","","","2017-04-06 20:02:12 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Introduction to TensorFlow-Slim #InfiniteSkills https://t.co/wKax4Qk74Z #Engineering","","","","https://www.safaribooksonline.com/library/view/introduction-to-tensorflow-slim/9781491978399/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076176815017984","","","2017-04-06 20:02:08 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Bootstrap 4 Projects #PacktPublishing https://t.co/OldCkLtLty #WebDevelopment","","","","https://www.safaribooksonline.com/library/view/bootstrap-4-projects/9781786469120/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076162852245504","","","2017-04-06 20:02:05 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Key Challenges and Opportunities in Web Entrepreneurship #IGIGlobal https://t.co/jaZwsqEZUl #Entrepreneurship","","","","https://www.safaribooksonline.com/library/view/key-challenges-and/9781522524663/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076148583116800","","","2017-04-06 20:02:02 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","D3.js: Cutting-edge Data Visualization #PacktPublishing https://t.co/xyeiTNQdZe #D3.js","","","","https://www.safaribooksonline.com/library/view/d3js-cutting-edge-data/9781787281776/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076134410567680","","","2017-04-06 20:01:58 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Learning Microsoft Azure #PacktPublishing https://t.co/pcEUjc5VMK #Azure","","","","https://www.safaribooksonline.com/library/view/learning-microsoft-azure/9781787122208/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076120519131136","","","2017-04-06 20:01:55 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Magento 2 - Build World-Class online stores #PacktPublishing https://t.co/siiJGRXTv4 #ECommerce","","","","https://www.safaribooksonline.com/library/view/magento-2-/9781788298025/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076106791108608","","","2017-04-06 20:01:52 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Handbook of Research on Emerging Business Models and Managerial Strategies in the Nonprofi ... #IGIGlobal https://t.co/RHvQ6EQ4LY #Education","","","","https://www.safaribooksonline.com/library/view/handbook-of-research/9781522525370/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076093050519552","","","2017-04-06 20:01:48 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","QGIS:Becoming a GIS Power User #PacktPublishing https://t.co/sb0vsQM5V1 #PostgreSQL","","","","https://www.safaribooksonline.com/library/view/qgisbecoming-a-gis/9781788299725/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076079293292544","","","2017-04-06 20:01:45 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Building ERP Solutions with Microsoft Dynamics NAV #PacktPublishing https://t.co/mIC7jvM4mS #MicrosoftDynamics","","","","https://www.safaribooksonline.com/library/view/building-erp-solutions/9781787123083/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076065586323456","","","2017-04-06 20:01:42 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Raspberry Pi Image Processing Programming: Develop Real-Life Examples with Python, Pillow,  ... #Apress https://t.co/p4mEV2XhQj #RaspberryPi","","","","https://www.safaribooksonline.com/library/view/raspberry-pi-image/9781484227305/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076051833143296","","","2017-04-06 20:01:39 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","iOS Programming Cookbook #PacktPublishing https://t.co/t8rqxj5bRq #iOS","","","","https://www.safaribooksonline.com/library/view/ios-programming-cookbook/9781786460981/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076038046470144","","","2017-04-06 20:01:35 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","ROS Robotics Projects #PacktPublishing https://t.co/wU5Gl8zHOo","","","","https://www.safaribooksonline.com/library/view/ros-robotics-projects/9781783554713/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076024079499264","","","2017-04-06 20:01:32 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Sustainable Local Energy Planning and Decision Making:  ... #IGIGlobal https://t.co/9mjWdAFIvH #PersonalDevelopment #ProfessionalDevelopment","","","","https://www.safaribooksonline.com/library/view/sustainable-local-energy/9781522522867/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850076009579724800","","","2017-04-06 20:01:28 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Exam Ref 70-761 Querying Data with Transact-SQL, First Edition #MicrosoftPress https://t.co/5SctyXAvBA #SQLServer","","","","https://www.safaribooksonline.com/library/view/exam-ref-70-761/9781509304349/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075995667288064","","","2017-04-06 20:01:25 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Big Data Visualization #PacktPublishing https://t.co/tVkOmImJIF #Analytics","","","","https://www.safaribooksonline.com/library/view/big-data-visualization/9781785281945/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075982023217152","","","2017-04-06 20:01:22 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","https://t.co/4K2VJ1LlBy Enterprise Architecture - Second Edition #PacktPublishing https://t.co/dLmYEa62pH #CloudComputing","","","","http://Force.com,https://www.safaribooksonline.com/library/view/forcecom-enterprise-architecture/9781786463685/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075968328749056","","","2017-04-06 20:01:19 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","OpenCV 3 Computer Vision Application Programming Cookbook - Third Edition #PacktPublishing https://t.co/UNGeqW5MGs #Photography","","","","https://www.safaribooksonline.com/library/view/opencv-3-computer/9781786469717/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075954001068032","","","2017-04-06 20:01:15 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Splunk: Enterprise Operational Intelligence Delivered #PacktPublishing https://t.co/aGsHJWxJXd #Analytics","","","","https://www.safaribooksonline.com/library/view/splunk-enterprise-operational/9781787288256/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075940231069696","","","2017-04-06 20:01:12 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Key Technologies for 5G Wireless Systems #CambridgeUniversityPress https://t.co/pD3h2OS0SR #ComputerNetworking","","","","https://www.safaribooksonline.com/library/view/key-technologies-for/9781316780374/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075926566060032","","","2017-04-06 20:01:09 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Getting Started with Machine Learning with R #PacktPublishing https://t.co/QHDj6J4YLg #R","","","","https://www.safaribooksonline.com/library/view/getting-started-with/9781785883071/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075912921952256","","","2017-04-06 20:01:05 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Learning Path: Data-driven Business Models #OReillyMedia https://t.co/YLPuOKC19c #Security","","","","https://www.safaribooksonline.com/library/view/learning-path-data-driven/9781491982143/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075899106009089","","","2017-04-06 20:01:02 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Containerization with LXC #PacktPublishing https://t.co/9qBoPWPncG #Linux","","","","https://www.safaribooksonline.com/library/view/containerization-with-lxc/9781785888946/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075885084463104","","","2017-04-06 20:00:59 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Learning Java Lambdas #PacktPublishing https://t.co/53hujqxB95 #Java","","","","https://www.safaribooksonline.com/library/view/learning-java-lambdas/9781787282087/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075871402536960","","","2017-04-06 20:00:56 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Building Machine Learning Systems with TensorFlow #PacktPublishing https://t.co/1Qcismiub7 #ProjectManagement","","","","https://www.safaribooksonline.com/library/view/building-machine-learning/9781787281806/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075857381019648","","","2017-04-06 20:00:52 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Mastering CSS  Second Edition #PacktPublishing https://t.co/r645A3mVpb #CSS","","","","https://www.safaribooksonline.com/library/view/mastering-css/9781787126794/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075843510517760","","","2017-04-06 20:00:49 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Data Visualization with D3 4.x Cookbook - Second Edition #PacktPublishing https://t.co/hbo6i0kvvu #D3.js","","","","https://www.safaribooksonline.com/library/view/data-visualization-with/9781786468253/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075829413400576","","","2017-04-06 20:00:46 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Theory of Probability #JohnWiley #Sons https://t.co/1wWIrvn7lc #Math #Science","","","","https://www.safaribooksonline.com/library/view/theory-of-probability/9781119286370/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075815609999360","","","2017-04-06 20:00:42 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Mastering Microsoft Dynamics NAV 2016 #PacktPublishing https://t.co/DyVEBz0A3c #MicrosoftDynamics","","","","https://www.safaribooksonline.com/library/view/mastering-microsoft-dynamics/9781786464309/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075801542316032","","","2017-04-06 20:00:39 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Microsoft 70-415: Implementing a Desktop Infrastructure #iCollege https://t.co/6tK79XfZmQ #WindowsServer","","","","https://www.safaribooksonline.com/library/view/microsoft-70-415-implementing/100000006A0527/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075787810099200","","","2017-04-06 20:00:36 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Learn Nodejs by building 12 projects #PacktPublishing https://t.co/OqawacEtre #Node.js","","","","https://www.safaribooksonline.com/library/view/learn-nodejs-by/9781787122215/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075774027579392","","","2017-04-06 20:00:32 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","JavaScript: Moving to ES2015 #PacktPublishing https://t.co/x99wYVhlsa #JavaScript","","","","https://www.safaribooksonline.com/library/view/javascript-moving-to/9781787125919/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075760094134272","","","2017-04-06 20:00:29 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","R: Predictive Analysis #PacktPublishing https://t.co/FyR7JMQWDq #R","","","","https://www.safaribooksonline.com/library/view/r-predictive-analysis/9781788290371/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075746282356736","","","2017-04-06 20:00:26 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Numerical and Scientific Computing with SciPy #PacktPublishing https://t.co/pPA1bEECkc #NumPy #SciPy","","","","https://www.safaribooksonline.com/library/view/numerical-and-scientific/9781786469427/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075732373929984","","","2017-04-06 20:00:22 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Advanced VDI with VMware Horizon 7 #PacktPublishing https://t.co/Vh4Rwx11Vz #VMware","","","","https://www.safaribooksonline.com/library/view/advanced-vdi-with/9781786469823/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075717874237440","","","2017-04-06 20:00:19 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","WordPress: Beyond the basics #PacktPublishing https://t.co/uh59jcfDf7 #WordPress","","","","https://www.safaribooksonline.com/library/view/wordpress-beyond-the/9781787123977/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075703957528576","","","2017-04-06 20:00:16 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Learning Path: Application Development and Testing with Java #PacktPublishing https://t.co/IchxTbzNFl #Java","","","","https://www.safaribooksonline.com/library/view/learning-path-application/9781788294508/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075690028253184","","","2017-04-06 20:00:12 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Python: Data Analytics and Visualization #PacktPublishing https://t.co/v35heA1LRN #Analytics","","","","https://www.safaribooksonline.com/library/view/python-data-analytics/9781788290098/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075676044546048","","","2017-04-06 20:00:09 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","DevOps: Puppet, Docker, and Kubernetes #PacktPublishing https://t.co/xzlW8Eea91 #InformationTechnology #Operations","","","","https://www.safaribooksonline.com/library/view/devops-puppet-docker/9781788297615/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"850075661884510208","","","2017-04-06 20:00:06 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Random Walks and Heat Kernels on Graphs #CambridgeUniversityPress https://t.co/6VxF5xJbQV #Math #Science","","","","https://www.safaribooksonline.com/library/view/random-walks-and/9781108124294/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713414003802112","","","2017-04-05 20:00:39 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Darkweb Cyber Threat Intelligence Mining #CambridgeUniversityPress https://t.co/NLmDD67Xfo #Security","","","","https://www.safaribooksonline.com/library/view/darkweb-cyber-threat/9781316946640/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713400154275840","","","2017-04-05 20:00:36 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Growing Agile Architecture by Empowering Teams #OReillyMedia https://t.co/At4GKE7JrV #LeadingTeams","","","","https://www.safaribooksonline.com/library/view/growing-agile-architecture/9781491987971/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713386212409344","","","2017-04-05 20:00:32 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Picturing Quantum Processes #CambridgeUniversityPress https://t.co/dpo0phIZx5 #Math #Science","","","","https://www.safaribooksonline.com/library/view/picturing-quantum-processes/9781108105675/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713372216016897","","","2017-04-05 20:00:29 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","The Meaning of the Wave Function #CambridgeUniversityPress https://t.co/sq7ZXlKQ8f #Math #Science","","","","https://www.safaribooksonline.com/library/view/the-meaning-of/9781108155489/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713358349623296","","","2017-04-05 20:00:26 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Das Action-Buch fr Maker #dpunkt https://t.co/qZPzQdDSzC #Innovation","","","","https://www.safaribooksonline.com/library/view/das-action-buch-fur/9781492019299/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713344478978048","","","2017-04-05 20:00:22 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Livestreaming mit Periscope und Twitter #mitpVerlag https://t.co/W5mPFDvGfk #SocialMedia","","","","https://www.safaribooksonline.com/library/view/livestreaming-mit-periscope/9783958454644/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713330646155264","","","2017-04-05 20:00:19 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Adobe After Effects CC 2017 - Das praktische Handbuch #mitpVerlag https://t.co/x7PADjsvxl #Photoshop","","","","https://www.safaribooksonline.com/library/view/adobe-after-effects/9783958455030/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713317014667264","","","2017-04-05 20:00:16 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Assessing Agile Architecture #OReillyMedia https://t.co/WLiy8Pi4SW #EnterpriseArchitecture","","","","https://www.safaribooksonline.com/library/view/assessing-agile-architecture/9781491987995/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713302972149764","","","2017-04-05 20:00:12 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Farbmanagement fr Fotografen - Edition ProfiFoto #mitpVerlag https://t.co/6HFFxkMomr #Photoshop","","","","https://www.safaribooksonline.com/library/view/farbmanagement-fur-fotografen/9783958454576/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
"849713288900362241","","","2017-04-05 20:00:09 +0000","<a href=""http://bobbelderbos.com"" rel=""nofollow"">safaribot</a>","Wissenschaftliche Arbeiten schreiben - Praktischer Leitfaden mit ber 100 Softw ... #mitpVerlag https://t.co/z14zWgFWWp #Strategy #Execution","","","","https://www.safaribooksonline.com/library/view/wissenschaftliche-arbeiten-schreiben/9783958453883/?utm_source=twitter.com&utm_medium=social&utm_campaign=newsafaribooks"
